source_type,s1_edge_preservation,s1_signature_overlap,s2_dist,returned_to_same_region,retained_elite,s2_region
Random,0.5278,0.2000,930.2380,false,false,4267811801164899747
Random,0.5000,0.6000,817.8002,false,false,12333060991338731011
Random,0.5556,0.8000,860.0162,false,false,15938824652988399837
Random,0.5000,0.4000,847.1886,false,false,15101470734604881860
Random,0.5278,0.0000,812.2031,true,false,10264966111433119558
Random,0.5000,0.6000,825.9149,false,false,7768631942264487307
Random,0.6389,1.0000,797.8718,true,true,10264966111433119558
Random,0.5556,0.4000,853.5653,false,false,6148404567952202186
Random,0.5278,0.2000,801.8739,false,true,11824326250485796480
Random,0.5278,0.2000,821.8779,false,false,10087491319386656607
Random,0.7500,1.0000,797.4513,true,true,10264966111433119558
Random,0.5000,0.8000,900.1291,false,false,8744369576120463566
Random,0.5278,0.6000,864.2332,false,false,13827179623278563324
Random,0.5000,0.4000,820.4407,false,false,6251334824792168828
Random,0.5833,0.4000,810.5735,false,false,6307814058645704904
Random,0.5278,0.6000,868.0297,false,false,17916429218763091954
Random,0.5000,0.0000,868.8428,false,false,12152614603152814637
Random,0.6111,0.8000,819.6692,false,false,5976359785007467716
Random,0.6111,0.4000,837.0825,false,false,13416816499013418279
Random,0.5000,0.6000,868.5534,false,false,7524125680527896273
Random,0.5278,0.6000,855.7353,false,false,6868657193775329652
Random,0.5000,0.4000,868.0103,false,false,13025461267904143535
Random,0.7500,1.0000,797.4513,true,true,10264966111433119558
Random,0.5833,0.4000,797.4513,true,true,10264966111433119558
Random,0.5833,0.6000,797.8718,true,true,10264966111433119558
Random,0.5278,0.6000,835.0131,false,false,6524965636449191191
Random,0.5556,0.2000,861.0101,false,false,10266146884941600878
Random,0.5278,0.2000,881.8913,false,false,16729857015585895380
Random,0.5556,0.2000,829.8166,false,false,17697327245365927556
Random,0.5000,0.2000,925.8149,false,false,14983282265818736660
Random,0.5556,0.4000,918.5669,false,false,6300964863881793333
Random,0.6111,0.8000,835.0500,false,false,1317356837511439522
Random,0.6111,0.4000,804.0379,false,true,3558468003845243869
Random,0.6111,0.6000,885.9251,false,false,2817451165488629699
Random,0.5000,0.0000,874.3856,false,false,13471773603177558049
Random,0.5278,0.4000,844.0783,false,false,16706792305702182965
Random,0.5000,0.2000,872.4706,false,false,8841951153406028869
Random,0.5000,0.6000,903.5380,false,false,16704290350239567217
Random,0.5833,0.6000,851.0359,false,false,13242701602989836010
Random,0.5000,0.6000,924.5937,false,false,1914515394486553850
Random,0.6111,0.6000,831.9206,false,false,15143291186376018737
Random,0.5000,0.2000,837.7614,false,false,9960454277854095025
Random,0.6111,0.8000,837.6290,false,false,15244336126775460652
Random,0.5556,1.0000,878.7518,false,false,10040157495317228068
Random,0.5556,0.4000,819.5792,false,false,3585958712743979975
Random,0.5278,0.6000,853.8213,false,false,10263520616008160789
Random,0.5278,0.4000,810.5735,false,false,6307814058645704904
Random,0.6389,0.8000,797.4513,true,true,10264966111433119558
Random,0.5278,0.6000,845.2056,false,false,17516811119778856013
Random,0.5278,0.4000,853.6062,false,false,17263732020192857115
Random,0.5000,0.6000,821.7963,true,false,10264966111433119558
Random,0.7222,0.8000,797.4513,true,true,10264966111433119558
Random,0.5556,0.4000,844.9767,false,false,2670304712526693309
Random,0.5278,0.6000,797.8718,true,true,10264966111433119558
Random,0.6111,0.8000,820.7058,false,false,7079382817155203333
Random,0.5556,0.6000,797.8718,true,true,10264966111433119558
Random,0.5000,0.0000,836.8092,false,false,2868724174853822375
Random,0.6389,0.4000,820.4407,false,false,6251334824792168828
Random,0.5556,0.8000,797.8718,true,true,10264966111433119558
Random,0.5000,0.2000,838.2086,false,false,4880800485040626380
Random,0.5833,0.6000,848.6580,false,false,14103005480884264376
Random,0.5278,0.4000,825.1620,false,false,5880928364111066202
Random,0.5278,0.2000,835.7890,false,false,15168872374936398918
Random,0.5278,0.6000,921.7012,false,false,13558253366817558290
Random,0.5556,0.8000,853.6062,false,false,17263732020192857115
Random,0.6111,0.6000,833.9783,false,false,563224991812710505
Random,0.5278,0.6000,885.5688,false,false,17466275763593946503
Random,0.5556,0.8000,810.5735,false,false,6307814058645704904
Random,0.6111,0.6000,827.3525,false,false,6942061030029042200
Random,0.5000,0.4000,830.9623,false,false,3388321091271216561
Random,0.5278,0.4000,852.4591,false,false,10461958956750997799
Random,0.5000,0.6000,819.6861,false,false,15276371457772871461
Random,0.5278,0.4000,828.7001,false,false,10121627615558797951
Random,0.5000,0.4000,798.9434,false,true,678773149692492076
Random,0.5556,0.4000,858.1475,false,false,3755121859064447869
Random,0.5278,0.6000,863.6449,false,false,6719508907236848461
Random,0.5556,0.0000,856.6744,false,false,8007129171740504237
Random,0.5556,0.4000,871.7880,false,false,1532575166617526493
Random,0.6389,0.4000,797.8718,true,true,10264966111433119558
Random,0.5278,0.6000,818.2207,false,false,12333060991338731011
Random,0.6111,0.8000,811.3205,false,false,11824326250485796480
Random,0.6667,0.8000,903.2710,false,false,9445655263220323317
Random,0.5278,0.6000,828.7001,false,false,10121627615558797951
Random,0.6111,0.4000,797.4513,true,true,10264966111433119558
Random,0.6111,0.6000,863.3522,false,false,18021287247932235204
Random,0.5278,0.6000,810.5735,false,false,6307814058645704904
Random,0.6111,0.8000,818.2542,false,false,6846163816978031843
Random,0.5000,0.2000,863.5111,false,false,14381306320281864227
Random,0.5278,0.8000,810.5735,false,false,6307814058645704904
Random,0.5000,0.4000,797.4513,true,true,10264966111433119558
Random,0.7500,1.0000,888.0352,false,false,6356793388127512013
Random,0.6944,0.6000,820.4407,false,false,6251334824792168828
Random,0.5000,0.2000,844.5600,false,false,8294065223191767204
Random,0.5556,0.6000,821.7963,true,false,10264966111433119558
Random,0.5556,0.6000,801.8739,false,true,11824326250485796480
Random,0.6389,0.6000,820.8613,false,false,6251334824792168828
Random,0.6111,0.6000,817.9923,false,false,16150261068118086330
Random,0.5278,0.4000,883.6060,false,false,12057547869563599700
Random,0.5000,0.4000,841.3751,false,false,1137483353308742874
Random,0.5556,0.2000,822.5776,false,false,11811168530275145137
Random,0.6111,0.8000,797.8718,true,true,10264966111433119558
Random,0.5000,0.6000,932.7375,false,false,5751275096490295117
Random,0.5000,0.6000,856.1344,false,false,13226771858334438102
Random,0.5556,0.4000,821.8258,false,false,3233581744611180501
Random,0.5000,0.2000,861.7242,false,false,1461797155033007136
Random,0.5000,0.6000,851.4918,false,false,5513593411582359213
Random,0.5278,0.4000,797.8718,true,true,10264966111433119558
Random,0.5833,0.6000,812.2031,true,false,10264966111433119558
Random,0.5278,0.2000,873.5493,false,false,10431091718040424114
Random,0.6111,0.8000,853.7163,false,false,9459457551047240382
Random,0.5556,0.6000,797.8718,true,true,10264966111433119558
Random,0.5833,0.4000,827.3525,false,false,6942061030029042200
Random,0.5833,0.6000,857.5178,false,false,366128109317752110
Random,0.6111,0.8000,797.8718,true,true,10264966111433119558
Random,0.5000,0.2000,850.6631,false,false,8527881694570959996
Random,0.6389,0.6000,852.0955,false,false,6872099595662775616
Random,0.5278,0.8000,831.1705,false,false,6507449317611381084
Random,0.5556,0.4000,828.8785,false,false,6307814058645704904
Random,0.5556,0.6000,840.9773,false,false,7130620710133997478
Random,0.5278,0.4000,803.3936,false,true,11824326250485796480
Random,0.6389,0.6000,873.5962,false,false,2202541344386251314
Random,0.5278,0.4000,835.0500,false,false,1317356837511439522
Random,0.5000,0.6000,801.8739,false,true,11824326250485796480
Random,0.5278,0.4000,811.3003,false,false,4711019678756631762
Random,0.5000,0.4000,885.4657,false,false,3428812545532261150
Random,0.5833,0.8000,938.1483,false,false,4089849618792244475
Random,0.6111,0.8000,837.5905,false,false,9977901818997562902
Random,0.5278,0.8000,833.7368,false,false,1507857212107323982
Random,0.5000,0.4000,840.1075,false,false,4973473140108401203
Random,0.6111,0.8000,797.4513,true,true,10264966111433119558
Random,0.5278,0.6000,801.8739,false,true,11824326250485796480
Random,0.6111,0.8000,817.8002,false,false,12333060991338731011
Random,0.5000,0.2000,933.9899,false,false,7235542846142549534
Random,0.5000,0.4000,812.7828,false,false,11934982111721237959
Random,0.5278,0.6000,971.1071,false,false,4521170474314686624
Random,0.5556,0.2000,873.6642,false,false,14902307916685324384
Random,0.5556,0.2000,817.8002,false,false,12333060991338731011
Random,0.5000,0.2000,816.7236,false,false,10413644933670406191
Random,0.5556,0.4000,869.1233,false,false,7861671154103524633
Random,0.5278,0.4000,938.3858,false,false,16970993239880332647
Random,0.5000,0.4000,803.3936,false,true,11824326250485796480
Random,0.6111,0.6000,866.0219,false,false,8827646099735091841
Random,0.5556,0.8000,797.8718,true,true,10264966111433119558
Random,0.5278,0.6000,932.8955,false,false,14845872565190376412
Random,0.5556,0.4000,858.0029,false,false,10404330615862539627
Random,0.5278,0.4000,810.5735,false,false,6307814058645704904
Random,0.5278,0.4000,816.2453,false,false,3030673687312833173
Random,0.5000,0.2000,877.6680,false,false,13448365322304476606
Random,0.5000,0.0000,864.6260,false,false,3040915678920386692
Random,0.5278,0.4000,875.8679,false,false,7326683537937923512
Random,0.5000,0.2000,849.7029,false,false,4809248833396664364
Random,0.5000,0.4000,887.8276,false,false,2760407777531158268
Random,0.6667,0.6000,853.7146,false,false,227354609613550270
Random,0.5278,0.4000,882.9100,false,false,1780495502382711778
Random,0.5833,0.8000,971.9107,false,false,3144030103829930371
Random,0.5556,0.2000,862.5376,false,false,13954266821166269203
Random,0.5000,0.4000,810.5735,false,false,6307814058645704904
Random,0.5278,0.6000,812.7828,false,false,11934982111721237959
Random,0.5556,0.6000,797.8718,true,true,10264966111433119558
Random,0.5000,0.4000,934.5681,false,false,17872060123771285396
Random,0.5000,0.4000,929.4700,false,false,13831695194965659966
Random,0.5000,0.2000,808.0811,false,true,5398611078608603760
Random,0.5556,0.4000,863.4443,false,false,12477455412962716200
Random,0.5000,0.6000,810.5735,false,false,6307814058645704904
Random,0.6111,0.8000,855.9821,false,false,18434767808085421620
Random,0.5000,0.2000,871.0797,false,false,14613502535598737135
Random,0.5833,0.6000,904.8381,false,false,6538928653992552102
Random,0.5833,0.4000,829.1403,false,false,10896477319414813953
Random,0.6389,0.8000,822.8629,false,false,10411881871262143585
Random,0.5000,0.4000,855.2296,false,false,10194938192808922639
Random,0.6389,0.4000,819.5792,false,false,3585958712743979975
Random,0.5833,0.4000,801.8739,false,true,11824326250485796480
Random,0.5833,0.6000,823.6550,false,false,8421551108889303896
Random,0.5278,0.6000,919.4553,false,false,3160711403284017937
Random,0.5556,0.6000,874.1292,false,false,17196968938465703279
Random,0.6389,0.6000,846.8109,false,false,847697685391841675
Random,0.5000,0.2000,836.4349,false,false,2469635608562662272
Random,0.6944,1.0000,835.8916,false,false,17374426709012510531
Random,0.6667,0.6000,798.9434,false,true,678773149692492076
Random,0.6667,0.6000,797.8718,true,true,10264966111433119558
Random,0.5278,0.8000,817.9923,false,false,16150261068118086330
Random,0.6111,0.4000,803.3111,false,true,13996102363368337268
Random,0.5556,0.6000,875.7516,false,false,4612846897273017825
Random,0.5278,0.4000,874.9262,false,false,12291816673266217837
Random,0.5000,0.4000,867.6115,false,false,14373261244713594322
Random,0.6111,0.6000,877.6088,false,false,16325625901651609821
Random,0.5556,0.2000,883.7147,false,false,6633663280407650399
Random,0.5000,0.2000,945.2372,false,false,5190135291939043521
Random,0.5000,0.4000,834.3310,false,false,3585958712743979975
Random,0.6111,0.6000,883.9863,false,false,3396550870188856123
Random,0.5556,0.4000,865.5281,false,false,1361298097274163051
Random,0.5556,0.4000,829.2225,false,false,17103132717935135808
Random,0.5278,0.2000,852.3033,false,false,16401908594883733273
Random,0.5278,0.6000,860.4513,false,false,17136833219049425367
Random,0.5000,0.0000,810.5735,false,false,6307814058645704904
Random,0.5556,0.4000,810.5735,false,false,6307814058645704904
Random,0.5556,0.8000,843.7668,false,false,11773361910142697028
Random,0.6111,0.4000,916.8066,false,false,10482002357158097878
Random,0.5833,0.2000,817.8002,false,false,12333060991338731011
Random,0.5556,0.6000,837.8966,false,false,8818872036638609614
Random,0.5556,0.4000,858.5345,false,false,8191993214500517337
Random,0.5278,0.4000,959.1822,false,false,15643446701259426064
Random,0.5000,0.6000,830.9854,false,false,13642710498379169375
Random,0.5278,0.4000,798.9434,false,true,678773149692492076
Random,0.6111,0.4000,821.3432,false,false,10411881871262143585
Random,0.5278,0.6000,851.1324,false,false,9085871769723918268
Random,0.5278,0.6000,849.1770,false,false,18136155785073981387
Random,0.5000,0.4000,810.5735,false,false,6307814058645704904
Random,0.5000,0.6000,846.5749,false,false,13642710498379169375
Random,0.5278,0.6000,909.3568,false,false,1731718600973732730
Random,0.6111,0.6000,797.4513,true,true,10264966111433119558
Random,0.5556,0.4000,882.3221,false,false,264695203177687530
Random,0.5278,0.4000,852.0178,false,false,3942119926235443522
Random,0.5556,0.6000,848.8636,false,false,10610814347688660374
Random,0.5556,0.8000,812.2031,true,false,10264966111433119558
Random,0.6111,0.6000,859.6280,false,false,15011689282468356949
Random,0.5556,0.4000,892.2809,false,false,10041326288498173465
Random,0.5000,0.4000,937.4279,false,false,11439945955429425590
Random,0.6111,0.6000,864.8071,false,false,14414825455094295100
Random,0.5278,0.6000,805.5019,false,true,2362194408984126241
Random,0.5000,0.8000,811.3003,false,false,4711019678756631762
Random,0.5833,0.8000,820.7058,false,false,7079382817155203333
Random,0.5833,0.6000,903.1620,false,false,12777530118860352368
Random,0.6667,0.8000,797.4513,true,true,10264966111433119558
Random,0.6111,0.8000,797.4513,true,true,10264966111433119558
Random,0.5556,0.2000,810.5735,false,false,6307814058645704904
Random,0.6111,0.4000,866.3935,false,false,13124416539504321294
Random,0.5000,0.4000,844.3899,false,false,17782483605371141043
Random,0.6389,0.8000,841.0370,false,false,17811921967933490631
Random,0.5000,0.4000,829.4114,false,false,571758398216659801
Random,0.5278,0.6000,821.1781,false,false,15276371457772871461
Random,0.5556,0.6000,899.3922,false,false,11263141586976762948
Random,0.6111,0.6000,958.4640,false,false,15190092529778161853
Random,0.5000,0.4000,945.6620,false,false,5217877507091010377
Random,0.5000,0.4000,797.8718,true,true,10264966111433119558
Random,0.5833,0.6000,894.6281,false,false,4801732997835523108
Random,0.5556,0.6000,844.3676,false,false,10008839776636303350
Random,0.5556,0.8000,871.7115,false,false,6089956392755362944
Random,0.6111,0.8000,862.8050,false,false,11398129458475767231
Random,0.6944,0.8000,803.3111,false,true,13996102363368337268
Random,0.5278,0.4000,836.4973,false,false,16174959214768058518
Random,0.5000,0.6000,837.0609,false,false,15419261188216186113
Random,0.6111,0.8000,836.0613,false,false,2098140014029165797
Random,0.5556,0.6000,853.7895,false,false,4670793400012327548
Random,0.5278,0.6000,817.8437,false,false,5922484774328690169
Random,0.5000,0.4000,904.1636,false,false,12199302225151187156
Random,0.5833,0.4000,797.4513,true,true,10264966111433119558
Random,0.5833,1.0000,857.4290,false,false,14197392370704394957
Random,0.5278,0.6000,908.2234,false,false,9583385757616378679
Random,0.5000,0.2000,802.6007,false,true,1683420027325650615
Random,0.6111,0.6000,842.3169,false,false,3814057175973504429
Random,0.6111,0.6000,826.6984,false,false,167170242380040613
Random,0.5833,0.6000,825.3403,false,false,12466398623077131174
Random,0.5556,0.6000,797.8718,true,true,10264966111433119558
Random,0.5000,0.8000,811.3003,false,false,4711019678756631762
Random,0.5556,0.6000,821.7963,true,false,10264966111433119558
Random,0.6111,0.6000,840.7669,false,false,8551220820143723898
Random,0.5000,0.2000,816.2453,false,false,3030673687312833173
Random,0.5556,0.4000,860.0649,false,false,8005937905357779719
