ID,Path,Type,Category,Owner,Lifecycle,Confidence,Evidence
ART-0220,.venv_test/lib/python3.14/site-packages/pygments/lexers/_vbscript_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0221,.venv_test/lib/python3.14/site-packages/pygments/lexers/_openedge_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0222,.venv_test/lib/python3.14/site-packages/pygments/lexers/smalltalk.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0223,.venv_test/lib/python3.14/site-packages/pygments/lexers/spice.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0224,.venv_test/lib/python3.14/site-packages/pygments/lexers/monte.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0225,.venv_test/lib/python3.14/site-packages/pygments/lexers/_luau_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0226,.venv_test/lib/python3.14/site-packages/pygments/lexers/webmisc.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0227,.venv_test/lib/python3.14/site-packages/pygments/lexers/teal.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0228,.venv_test/lib/python3.14/site-packages/pygments/lexers/c_cpp.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0229,.venv_test/lib/python3.14/site-packages/pygments/lexers/perl.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0230,.venv_test/lib/python3.14/site-packages/pygments/lexers/robotframework.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0231,.venv_test/lib/python3.14/site-packages/pygments/lexers/textfmts.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0232,.venv_test/lib/python3.14/site-packages/pygments/lexers/jsonnet.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0233,.venv_test/lib/python3.14/site-packages/pygments/lexers/cplint.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0234,.venv_test/lib/python3.14/site-packages/pygments/lexers/jsx.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0235,.venv_test/lib/python3.14/site-packages/pygments/lexers/prolog.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0236,.venv_test/lib/python3.14/site-packages/pygments/lexers/rnc.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0237,.venv_test/lib/python3.14/site-packages/pygments/lexers/wowtoc.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0238,.venv_test/lib/python3.14/site-packages/pygments/lexers/_julia_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0239,.venv_test/lib/python3.14/site-packages/pygments/lexers/algebra.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0240,.venv_test/lib/python3.14/site-packages/pygments/lexers/typoscript.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0241,.venv_test/lib/python3.14/site-packages/pygments/lexers/automation.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0242,.venv_test/lib/python3.14/site-packages/pygments/lexers/sieve.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0243,.venv_test/lib/python3.14/site-packages/pygments/lexers/esoteric.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0244,.venv_test/lib/python3.14/site-packages/pygments/lexers/graph.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0245,.venv_test/lib/python3.14/site-packages/pygments/lexers/html.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0246,.venv_test/lib/python3.14/site-packages/pygments/lexers/_php_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0247,.venv_test/lib/python3.14/site-packages/pygments/lexers/shell.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0248,.venv_test/lib/python3.14/site-packages/pygments/lexers/scripting.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0249,.venv_test/lib/python3.14/site-packages/pygments/lexers/gsql.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0250,.venv_test/lib/python3.14/site-packages/pygments/lexers/gdscript.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0251,.venv_test/lib/python3.14/site-packages/pygments/lexers/ambient.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0252,.venv_test/lib/python3.14/site-packages/pygments/lexers/arrow.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0253,.venv_test/lib/python3.14/site-packages/pygments/lexers/oberon.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0254,.venv_test/lib/python3.14/site-packages/pygments/lexers/_stata_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0255,.venv_test/lib/python3.14/site-packages/pygments/lexers/floscript.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0256,.venv_test/lib/python3.14/site-packages/pygments/lexers/resource.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0257,.venv_test/lib/python3.14/site-packages/pygments/lexers/__init__.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0258,.venv_test/lib/python3.14/site-packages/pygments/lexers/d.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0259,.venv_test/lib/python3.14/site-packages/pygments/lexers/ruby.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0260,.venv_test/lib/python3.14/site-packages/pygments/lexers/other.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0261,.venv_test/lib/python3.14/site-packages/pygments/lexers/pony.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0262,.venv_test/lib/python3.14/site-packages/pygments/lexers/matlab.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0263,.venv_test/lib/python3.14/site-packages/pygments/lexers/felix.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0264,.venv_test/lib/python3.14/site-packages/pygments/lexers/tnt.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0265,.venv_test/lib/python3.14/site-packages/pygments/lexers/_vim_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0266,.venv_test/lib/python3.14/site-packages/pygments/lexers/freefem.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0267,.venv_test/lib/python3.14/site-packages/pygments/lexers/thingsdb.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0268,.venv_test/lib/python3.14/site-packages/pygments/lexers/teraterm.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0269,.venv_test/lib/python3.14/site-packages/pygments/lexers/parsers.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0270,.venv_test/lib/python3.14/site-packages/pygments/lexers/jmespath.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0271,.venv_test/lib/python3.14/site-packages/pygments/lexers/carbon.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0272,.venv_test/lib/python3.14/site-packages/pygments/lexers/theorem.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0273,.venv_test/lib/python3.14/site-packages/pygments/lexers/compiled.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0274,.venv_test/lib/python3.14/site-packages/pygments/lexers/int_fiction.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0275,.venv_test/lib/python3.14/site-packages/pygments/lexers/_cocoa_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0276,.venv_test/lib/python3.14/site-packages/pygments/lexers/ncl.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0277,.venv_test/lib/python3.14/site-packages/pygments/lexers/vyper.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0278,.venv_test/lib/python3.14/site-packages/pygments/lexers/lilypond.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0279,.venv_test/lib/python3.14/site-packages/pygments/lexers/markup.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0280,.venv_test/lib/python3.14/site-packages/pygments/lexers/pddl.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0281,.venv_test/lib/python3.14/site-packages/pygments/lexers/_asy_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0282,.venv_test/lib/python3.14/site-packages/pygments/lexers/igor.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0283,.venv_test/lib/python3.14/site-packages/pygments/lexers/ml.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0284,.venv_test/lib/python3.14/site-packages/pygments/lexers/savi.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0285,.venv_test/lib/python3.14/site-packages/pygments/lexers/bqn.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0286,.venv_test/lib/python3.14/site-packages/pygments/lexers/tal.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0287,.venv_test/lib/python3.14/site-packages/pygments/lexers/tls.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0288,.venv_test/lib/python3.14/site-packages/pygments/lexers/templates.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0289,.venv_test/lib/python3.14/site-packages/pygments/lexers/forth.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0290,.venv_test/lib/python3.14/site-packages/pygments/lexers/css.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0291,.venv_test/lib/python3.14/site-packages/pygments/lexers/asm.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0292,.venv_test/lib/python3.14/site-packages/pygments/lexers/roboconf.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0293,.venv_test/lib/python3.14/site-packages/pygments/lexers/_lasso_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0294,.venv_test/lib/python3.14/site-packages/pygments/lexers/pascal.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0295,.venv_test/lib/python3.14/site-packages/pygments/lexers/csound.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0296,.venv_test/lib/python3.14/site-packages/pygments/lexers/typst.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0297,.venv_test/lib/python3.14/site-packages/pygments/lexers/ptx.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0298,.venv_test/lib/python3.14/site-packages/pygments/lexers/sgf.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0299,.venv_test/lib/python3.14/site-packages/pygments/lexers/kusto.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0300,.venv_test/lib/python3.14/site-packages/pygments/lexers/webassembly.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0301,.venv_test/lib/python3.14/site-packages/pygments/lexers/procfile.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0302,.venv_test/lib/python3.14/site-packages/pygments/lexers/rell.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0303,.venv_test/lib/python3.14/site-packages/pygments/lexers/functional.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0304,.venv_test/lib/python3.14/site-packages/pygments/lexers/codeql.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0305,.venv_test/lib/python3.14/site-packages/pygments/lexers/textedit.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0306,.venv_test/lib/python3.14/site-packages/pygments/lexers/installers.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0307,.venv_test/lib/python3.14/site-packages/pygments/lexers/business.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0308,.venv_test/lib/python3.14/site-packages/pygments/lexers/tcl.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0309,.venv_test/lib/python3.14/site-packages/pygments/lexers/minecraft.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0310,.venv_test/lib/python3.14/site-packages/pygments/lexers/vip.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0311,.venv_test/lib/python3.14/site-packages/pygments/lexers/mips.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0312,.venv_test/lib/python3.14/site-packages/pygments/lexers/meson.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0313,.venv_test/lib/python3.14/site-packages/pygments/lexers/basic.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0314,.venv_test/lib/python3.14/site-packages/pygments/lexers/_stan_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0315,.venv_test/lib/python3.14/site-packages/pygments/lexers/prql.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0316,.venv_test/lib/python3.14/site-packages/pygments/lexers/eiffel.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0317,.venv_test/lib/python3.14/site-packages/pygments/lexers/scdoc.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0318,.venv_test/lib/python3.14/site-packages/pygments/lexers/dax.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0319,.venv_test/lib/python3.14/site-packages/pygments/lexers/rdf.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0320,.venv_test/lib/python3.14/site-packages/pygments/lexers/gleam.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0321,.venv_test/lib/python3.14/site-packages/pygments/lexers/email.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0322,.venv_test/lib/python3.14/site-packages/pygments/lexers/sophia.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0323,.venv_test/lib/python3.14/site-packages/pygments/lexers/modula2.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0324,.venv_test/lib/python3.14/site-packages/pygments/lexers/nit.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0325,.venv_test/lib/python3.14/site-packages/pygments/lexers/actionscript.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0326,.venv_test/lib/python3.14/site-packages/pygments/lexers/qlik.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0327,.venv_test/lib/python3.14/site-packages/pygments/lexers/text.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0328,.venv_test/lib/python3.14/site-packages/pygments/lexers/apl.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0329,.venv_test/lib/python3.14/site-packages/pygments/lexers/_cl_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0330,.venv_test/lib/python3.14/site-packages/pygments/lexers/_mql_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0331,.venv_test/lib/python3.14/site-packages/pygments/lexers/srcinfo.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0332,.venv_test/lib/python3.14/site-packages/pygments/lexers/rego.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0333,.venv_test/lib/python3.14/site-packages/pygments/lexers/archetype.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0334,.venv_test/lib/python3.14/site-packages/pygments/lexers/python.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0335,.venv_test/lib/python3.14/site-packages/pygments/lexers/_csound_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0336,.venv_test/lib/python3.14/site-packages/pygments/lexers/factor.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0337,.venv_test/lib/python3.14/site-packages/pygments/lexers/dalvik.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0338,.venv_test/lib/python3.14/site-packages/pygments/lexers/go.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0339,.venv_test/lib/python3.14/site-packages/pygments/lexers/berry.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0340,.venv_test/lib/python3.14/site-packages/pygments/lexers/unicon.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0341,.venv_test/lib/python3.14/site-packages/pygments/lexers/_usd_builtins.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0342,.venv_test/lib/python3.14/site-packages/pygments/lexers/cddl.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0343,.venv_test/lib/python3.14/site-packages/pygments/lexers/dylan.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0344,.venv_test/lib/python3.14/site-packages/pygments/lexers/make.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0345,.venv_test/lib/python3.14/site-packages/pygments/lexers/diff.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0346,.venv_test/lib/python3.14/site-packages/pygments/lexers/xorg.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0347,.venv_test/lib/python3.14/site-packages/pygments/lexers/trafficscript.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0348,.venv_test/lib/python3.14/site-packages/pygments/lexers/kuin.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0349,.venv_test/lib/python3.14/site-packages/pygments/lexers/jvm.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0350,.venv_test/lib/python3.14/site-packages/pygments/lexers/smv.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0351,.venv_test/lib/python3.14/site-packages/pygments/lexers/math.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0352,.venv_test/lib/python3.14/site-packages/pygments/lexers/tact.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0353,.venv_test/lib/python3.14/site-packages/pygments/lexers/promql.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0354,.venv_test/lib/python3.14/site-packages/pygments/lexers/php.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
ART-0355,.venv_test/lib/python3.14/site-packages/pygments/lexers/sql.py,Executable,Unknown,Unknown,Candidate for Removal,Low,
